eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-0035427184,10.1016/S0360-1323(01)00012-9,S0360132301000129,,Characteristics of airflow from open windows,ar,Article,Heiselberg P.,,Aalborg University,Aalborg,Denmark,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,859-869,,,143,0,,,,,
2-s2.0-0035427175,10.1016/S0360-1323(01)00008-7,S0360132301000087,,Non-buoyant pollutant sources and particles in displacement ventilation,ar,Article,Mundt E.,,The Royal Institute of Technology (KTH),Stockholm,Sweden,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,829-836,,,49,0,,,,,
2-s2.0-0035427170,10.1016/S0360-1323(01)00013-0,S0360132301000130,,Thermal stratification produced by plumes and jets in enclosed spaces,ar,Article,Hunt G.R.,,Imperial College London,London,United Kingdom,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,871-882,,,71,0,,,,,
2-s2.0-0035427169,10.1016/S0360-1323(01)00011-7,S0360132301000117,,Some examples of solution multiplicity in natural ventilation,ar,Article,Li Y.,,The University of Hong Kong,Hong Kong,Hong Kong,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,851-858,,,66,0,,,,,
2-s2.0-0035427143,10.1016/S0360-1323(01)00006-3,S0360132301000063,,A study of the air quality in the breathing zone in a room with displacement ventilation,ar,Article,Xing H.,,University of Oxford,Oxford,United Kingdom,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,809-820,,,134,0,,,,,
2-s2.0-0035427075,10.1016/S0360-1323(01)00010-5,S0360132301000105,,Surface-drag flow relations for zonal modeling,ar,Article,Axley J.,,Yale University,New Haven,United States,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,843-850,,,39,0,,,,,
2-s2.0-0035427063,10.1016/S0360-1323(01)00009-9,S0360132301000099,,"Characterization of VOCs, ozone, and PM<inf>10</inf> emissions from office equipment in an environmental chamber",ar,Article,Lee S.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,837-842,,,204,0,,,,,
2-s2.0-0035427052,10.1016/S0360-1323(01)00015-4,S0360132301000154,,Experimental investigation of the velocity field and airflow pattern generated by cooling ceiling beams,ar,Article,Fredriksson J.,,Hogskolan i Gavle,Gavle,Sweden,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,891-899,,,46,0,,,,,
2-s2.0-0035427051,10.1016/S0360-1323(01)00014-2,S0360132301000142,,The effect of location of a convective heat source on displacement ventilation: CFD study,ar,Article,Park H.,,"Dunham Associates, Inc.",Minneapolis,United States,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,883-889,,,71,0,,,,,
2-s2.0-0035426915,10.1016/S0360-1323(01)00007-5,S0360132301000075,,Indoor particle pollution: Effect of wall textures on particle deposition,ar,Article,Abadie M.,,La Rochelle Université,La Rochelle,France,,,,,2001-08-01,August 2001,Building and Environment,03601323,26874,,Journal,36,7,,821-827,,,104,0,,,,,
2-s2.0-0035400118,10.1016/S0360-1323(00)00070-6,S0360132300000706,,Convective heat transfer coefficients in a full-scale room with and without furniture,ar,Article,Wallentén P.,,Lunds Tekniska Högskola,Lund,Sweden,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,743-751,,,39,0,,,,,
2-s2.0-0035400023,10.1016/S0360-1323(00)00063-9,S0360132300000639,,Hygrothermal system-performance of a whole building,ar,Article,Karagiozis A.,,Oak Ridge National Laboratory,Oak Ridge,United States,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,779-787,,,30,0,,,,,
2-s2.0-0035400022,10.1016/S0360-1323(00)00067-6,S0360132300000676,,A nodal model for displacement ventilation and chilled ceiling systems in office spaces,ar,Article,Rees S.J.,,"College of Engineering, Architecture and Technology",Stillwater,United States,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,753-762,,,39,0,,,,,
2-s2.0-0035400021,10.1016/S0360-1323(00)00069-X,S036013230000069X,,"Indoor climate design based on CFD coupled simulation of convection, radiation, and HVAC control for attaining a given PMV value",ar,Article,Murakami S.,,Institute of Industrial Science,Tokyo,Japan,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,701-709,,,30,0,,,,,
2-s2.0-0035399983,10.1016/S0360-1323(00)00065-2,S0360132300000652,,Simulation-based control of buildings systems operation,ar,Article,Mahdavi A.,,Carnegie Mellon University,Pittsburgh,United States,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,789-796,,,63,0,,,,,
2-s2.0-0035399947,10.1016/S0360-1323(00)00071-8,S0360132300000718,,A simulation of an underground heat storage system using midnight electric power,ar,Article,Sakai K.,,Kumamoto University,Kumamoto,Japan,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,771-778,,,4,0,,,,,
2-s2.0-0035399928,10.1016/S0360-1323(00)00066-4,S0360132300000664,,Model for simulation of freezing and thawing processes in building materials,ar,Article,Matsumoto M.,,Osaka Sangyo University,Daito,Japan,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,733-742,,,47,0,,,,,
2-s2.0-0035399859,10.1016/S0360-1323(00)00068-8,S0360132300000688,,Multi-criteria assessment of building performance: Theory and implementation,ar,Article,Soebarto V.I.,,The University of Adelaide,Adelaide,Australia,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,681-690,,,104,0,,,,,
2-s2.0-0035399756,10.1016/S0360-1323(00)00064-0,S0360132300000640,,Integrating thermal comfort field data analysis in a case-based building simulation environment,ar,Article,Kumar S.,,Lawrence Berkeley National Laboratory,Berkeley,United States,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,711-720,,,25,0,,,,,
2-s2.0-0035399635,10.1016/S0360-1323(00)00061-5,S0360132300000615,,A model of human physiology and comfort for assessing complex thermal environments,ar,Article,Huizenga C.,,"University of California, Berkeley",Berkeley,United States,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,691-699,,,482,0,repositoryvor,Green,,,
2-s2.0-0035399540,10.1016/S0360-1323(00)00060-3,S0360132300000603,,Annual characteristics of ventilation and indoor air quality in detached houses using a simulation method with Japanese daily schedule model,ar,Article,Hayashi M.,,Miyagi Gakuin Women's University,Sendai,Japan,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,721-731,,,17,0,,,,,
2-s2.0-0035399534,10.1016/S0360-1323(00)00062-7,S0360132300000627,,All sky model as a standard sky for the simulation of daylit environment,ar,Article,Igawa N.,,Takenaka Corporation,Osaka,Japan,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,763-770,,,36,0,,,,,
2-s2.0-0035399525,10.1016/S0360-1323(00)00059-7,S0360132300000597,,Tools for quality control in simulation,ar,Article,Donn M.,,Victoria University of Wellington,Wellington,New Zealand,,,,,2001-07-01,July 2001,Building and Environment,03601323,26874,,Journal,36,6,,673-680,,,7,0,,,,,
2-s2.0-0035367821,10.1016/S0360-1323(00)00040-8,S0360132300000408,,Foundation heat loss from heated concrete slab-on-grade floors,ar,Article,Chuangchid P.,,College of Engineering and Applied Science,Boulder,United States,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,637-655,,,49,0,,,,,
2-s2.0-0035367794,10.1016/S0360-1323(00)00041-X,S036013230000041X,,Assessment for accessibility in housing settlements,ar,Article,Hacihasanoglu I.,,İstanbul Teknik Üniversitesi,Istanbul,Turkey,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,657-666,,,5,0,,,,,
2-s2.0-0035367638,10.1016/S0360-1323(00)00044-5,S0360132300000445,,Design of buildings shape and energetic consumption,ar,Article,Depecker P.,,Centre d'Energétique et de Thermique de Lyon,Villeurbanne,France,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,627-635,,,231,0,,,,,
2-s2.0-0035367597,10.1016/S0360-1323(00)00043-3,S0360132300000433,,Generation of a zonal model to simulate natural convection in a room with a radiative/convective heater,ar,Article,Musy M.,,La Rochelle Université,La Rochelle,France,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,589-596,,,51,0,,,,,
2-s2.0-0035367596,10.1016/S0360-1323(00)00039-1,S0360132300000391,,Transfer function model and frequency domain validation of moisture sorption in air-conditioned buildings,ar,Article,Chen Y.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,579-588,,,11,0,,,,,
2-s2.0-0035367401,10.1016/S0360-1323(00)00037-8,S0360132300000378,,FTIR spectroscopy measurements and CFD simulations of the pollutants arising from unflued combustion in a room,ar,Article,Chen J.,,Faculty of Engineering,Sydney,Australia,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,597-603,,,5,0,,,,,
2-s2.0-0035366010,10.1016/S0360-1323(00)00033-0,S0360132300000330,,Behaviour of inclined jet on room cooling,ar,Article,Sinha S.,,Indian Institute of Technology Kharagpur;Government Engineering Coll,Kharagpur;Raipur,India;India,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,569-578,,,14,0,,,,,
2-s2.0-0035365992,10.1016/S0360-1323(00)00084-6,S0360132300000846,,A computer model for predicting the daylight performance of complex parallel shading systems,ar,Article,Al-Shareef F.,,Umm Al-Qura University,Makkah,Saudi Arabia,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,605-618,,,12,0,,,,,
2-s2.0-0035365963,10.1016/S0360-1323(00)00034-2,S0360132300000342,,An analysis and simulation of curtain wall reflection glare,ar,Article,Shih N.J.,,National Taiwan University of Science and Technology,Taipei,Taiwan,,,,,2001-06-01,June 2001,Building and Environment,03601323,26874,,Journal,36,5,,619-626,,,19,0,,,,,
2-s2.0-0343395855,10.1016/S0360-1323(00)00030-5,S0360132300000305,,Development of solar heat gain factors database using meteorological data,ar,Article,Li D.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,469-483,,,6,0,,,,,
2-s2.0-0035324659,10.1016/S0360-1323(00)00028-7,S0360132300000287,,Experimental modelling of buoyancy-driven flows in buildings using a fine-bubble technique,ar,Article,Chen Z.D.,,Commonwealth Scientific and Industrial Research Organisation,Canberra,Australia,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,447-455,,,16,0,,,,,
2-s2.0-0035324658,10.1016/S0360-1323(00)00027-5,S0360132300000275,,An analysis of climatic parameters and sky condition classification,ar,Article,Li D.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,435-445,,,87,0,,,,,
2-s2.0-0035324636,10.1016/S0360-1323(00)00026-3,S0360132300000263,,Computer-aided building energy analysis techniques,ar,Article,Al-Homoud M.,,King Fahd University of Petroleum and Minerals,Dhahran,Saudi Arabia,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,421-433,,,222,0,,,,,
2-s2.0-0035324635,10.1016/S0360-1323(00)00019-6,S0360132300000196,,Natural ventilation in an enclosure induced by a heat source distributed uniformly over a vertical wall,ar,Article,Chen Z.D.,,Commonwealth Scientific and Industrial Research Organisation,Canberra,Australia,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,493-501,,,27,0,,,,,
2-s2.0-0035324634,10.1016/S0360-1323(00)00029-9,S0360132300000299,,Comparative study of artificial neural networks and multiple regression analysis for predicting hoisting times of tower cranes,ar,Article,Leung A.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,457-467,,,49,0,,,,,
2-s2.0-0035324633,10.1016/S0360-1323(00)00024-X,S036013230000024X,,A methodology to assess the indoor environment in care centers for senior citizens,ar,Article,Chiang C.M.,,National Cheng Kung University,Tainan,Taiwan,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,561-568,,,60,0,,,,,
2-s2.0-0035324632,10.1016/S0360-1323(00)00018-4,S0360132300000184,,Glazing daylight transmittances: A field survey of windows in urban areas,ar,Article,Sharples S.,,Sheffield Hallam University,Sheffield,United Kingdom,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,503-509,,,26,0,,,,,
2-s2.0-0035324631,10.1016/S0360-1323(00)00020-2,S0360132300000202,,Characteristics of bioaerosol profile in office buildings in Hong Kong,ar,Article,Law A.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,527-541,,,84,0,,,,,
2-s2.0-0035324630,10.1016/S0360-1323(00)00021-4,S0360132300000214,,On the simulation of the plume from stacks of buildings,ar,Article,Onbaşioǧlu S.,,İstanbul Teknik Üniversitesi,Istanbul,Turkey,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,543-559,,,8,0,,,,,
2-s2.0-0035324629,10.1016/S0360-1323(00)00023-8,S0360132300000238,,Modeling of thermal environment and human response in a crowded space for tropical climate,ar,Article,Kang Z.J.,,Temasek Polytechnic,Singapore City,Singapore,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,511-525,,,12,0,,,,,
2-s2.0-0035324628,10.1016/S0360-1323(00)00012-3,S0360132300000123,,Some experimental results of laser beam interaction with surface layer of brick,ar,Article,Rozniakowski K.,,Lodz University of Technology,Lodz,Poland,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,485-491,,,12,0,,,,,
2-s2.0-0035324626,10.1016/S0360-1323(00)00022-6,S0360132300000226,,Three-dimensional analysis of thermal resistance of exterior basement insulation systems (EIBS),ar,Article,Maref W.,,National Research Council Canada,Ottawa,Canada,,,,,2001-05-01,May 2001,Building and Environment,03601323,26874,,Journal,36,4,,407-419,,,19,0,repositoryam,Green,,,
2-s2.0-0034744945,10.1016/S0360-1323(00)00009-3,S0360132300000093,,The effect of client and type and size of construction work on a contractor's bidding strategy,ar,Article,Drew D.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2001-04-24,2001,Building and Environment,03601323,26874,,Journal,36,3,,393-406,,,61,0,repositoryvor,Green,,,
2-s2.0-0034744974,10.1016/S0360-1323(00)00017-2,S0360132300000172,,Study on silica fume modified mortar with various Indian cements cured at different temperatures,ar,Article,Chakraborty A.,,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,India,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,375-382,,,7,0,,,,,
2-s2.0-0034744973,10.1016/S0360-1323(00)00013-5,S0360132300000135,,Ground moisture evaporation in crawl spaces,ar,Article,Kurnitski J.,,Aalto University,Espoo,Finland,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,359-373,,,20,0,,,,,
2-s2.0-0034744972,10.1016/S0360-1323(00)00016-0,S0360132300000160,,New configurations of a roof solar collector maximizing natural ventilation,ar,Article,Hirunlabh J.,,King Mongkut's University of Technology Thonburi,Bangkok,Thailand,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,383-391,,,77,0,,,,,
2-s2.0-0034744971,10.1016/S0360-1323(00)00011-1,S0360132300000111,,Developing a decision support system for building project procurement,ar,Article,Kumaraswamy M.,,The University of Hong Kong,Hong Kong,Hong Kong,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,337-349,,,99,0,,,,,
2-s2.0-0034744970,10.1016/S0360-1323(00)00006-8,S0360132300000068,,Creating competitive advantage by using environment-friendly building processes,ar,Article,Ngowi A.B.,,University of Botswana,Gaborone,Botswana,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,291-298,,,55,0,,,,,
2-s2.0-0034744969,10.1016/S0360-1323(00)00004-4,S0360132300000044,,Integrating buildability in ISO 9000 quality management systems: Case study of a condominium project,ar,Article,Pheng L.S.,,National University of Singapore,Singapore City,Singapore,,,,,2001-04-23,2001,Building and Environment,03601323,26874,,Journal,36,3,,299-312,,,34,0,,,,,
